40.298409,-74.867093
40.298496,-74.867098
40.298507,-74.867116
40.298566,-74.86717
40.298596,-74.867171
40.298685,-74.867179
40.298703,-74.867182
40.298775,-74.867232
40.298786,-74.867244
40.298851,-74.867313
40.298863,-74.86732
40.298944,-74.86732
40.298953,-74.867326
40.299029,-74.867316
40.299043,-74.867313
40.299124,-74.867266
40.299134,-74.867255
40.299205,-74.867209
40.299216,-74.867207
40.299305,-74.867194
40.299315,-74.867187
40.299395,-74.867167
40.299408,-74.867166
40.299448,-74.867072
40.299464,-74.867073
40.299548,-74.867054
40.299561,-74.867049
40.29963,-74.867
40.299642,-74.866995
40.299716,-74.866944
40.299728,-74.866935
40.2998,-74.866865
40.299809,-74.866854
40.299867,-74.866776
40.299877,-74.866768
40.299955,-74.866713
40.299972,-74.866709
40.300049,-74.866666
40.300061,-74.866659
40.300137,-74.866639
40.300151,-74.866633
40.300237,-74.866657
40.300253,-74.866667
40.300311,-74.866734
40.300319,-74.866751
40.300403,-74.86679
40.30042,-74.866794
40.300494,-74.866842
40.300507,-74.866855
40.300571,-74.866931
40.300586,-74.866933
40.300646,-74.867019
40.300651,-74.86703
40.300704,-74.867118
40.300711,-74.867126
40.300774,-74.867195
40.300785,-74.867202
40.300856,-74.867266
40.30088,-74.867282
40.300944,-74.867317
40.300968,-74.867312
40.301049,-74.867351
40.301065,-74.867368
40.301136,-74.867436
40.30114,-74.867451
40.301146,-74.867558
40.301156,-74.867572
40.301221,-74.86762
40.301238,-74.867636
40.301298,-74.867718
40.30131,-74.867732
40.301381,-74.8678
40.301395,-74.867812
40.301463,-74.867873
40.301474,-74.867876
40.301547,-74.867943
40.301546,-74.867954
40.301592,-74.868042
40.301599,-74.86805
40.301656,-74.868125
40.301664,-74.868137
40.301724,-74.868216
40.301735,-74.868225
40.301787,-74.868312
40.301795,-74.868318
40.301854,-74.868382
40.301868,-74.868398
40.30192,-74.868469
40.301929,-74.868488
40.301992,-74.868551
40.302007,-74.868558
40.302084,-74.868577
40.302099,-74.868574
40.302168,-74.868518
40.302179,-74.868512
40.302254,-74.868458
40.302261,-74.86846
40.302328,-74.86839
40.302342,-74.868369
40.30239,-74.86828
40.302407,-74.868262
40.302468,-74.868193
40.302477,-74.868174
40.302509,-74.868067
40.302517,-74.868047
40.302589,-74.867998
40.302601,-74.867987
40.302638,-74.86789
40.302645,-74.867878
40.302695,-74.867794
40.302707,-74.86778
40.302769,-74.867696
40.302778,-74.867666
40.302811,-74.867583
40.302821,-74.867553
40.302855,-74.867452
40.302849,-74.867432
40.302778,-74.86738
40.302767,-74.867376
40.302714,-74.86729
40.302715,-74.867274
40.302739,-74.867167
40.302747,-74.867154
40.30279,-74.867071
40.302801,-74.867058
40.30287,-74.866985
40.302887,-74.866969
40.302949,-74.866902
40.302966,-74.866889
40.303019,-74.866808
40.303026,-74.866785
40.303058,-74.866677
40.303066,-74.866658
40.303103,-74.86656
40.303111,-74.866551
40.303165,-74.866467
40.303176,-74.866444
40.303218,-74.866354
40.30322,-74.866339
40.303275,-74.866275
40.303292,-74.866258
40.303338,-74.866183
40.303349,-74.866165
40.303401,-74.866087
40.303411,-74.866074
40.303492,-74.866048
40.303497,-74.866038
40.303549,-74.866124
40.303556,-74.866136
40.303626,-74.866182
40.303635,-74.866195
40.303718,-74.866208
40.303736,-74.866205
40.303824,-74.866215
40.303834,-74.866224
40.303894,-74.866298
40.303902,-74.866307
40.303942,-74.866401
40.303941,-74.866415
40.303928,-74.86653
40.303931,-74.866548
40.303967,-74.866645
40.303965,-74.866661
40.303952,-74.866739
40.303954,-74.866794
40.304022,-74.866869
40.304028,-74.866872
40.304078,-74.86696
40.304085,-74.866973
40.30417,-74.866947
40.304173,-74.866939
40.30424,-74.866876
40.304251,-74.866867
40.304314,-74.86679
40.304323,-74.86678
40.304387,-74.8667
40.304391,-74.866685
40.304426,-74.866577
40.30444,-74.86656
40.3045,-74.866498
40.304508,-74.866482
40.304562,-74.866389
40.304575,-74.866376
40.304642,-74.866315
40.304663,-74.866289
40.304701,-74.866187
40.304708,-74.86617
40.304765,-74.866096
40.304776,-74.86608
40.304828,-74.866008
40.304842,-74.86599
40.304893,-74.865917
40.304902,-74.865899
40.304947,-74.865802
40.304952,-74.865784
40.305005,-74.865704
40.305014,-74.865691
40.305039,-74.865586
40.305048,-74.86557
40.305089,-74.865494
40.305101,-74.865474
40.305111,-74.865357
40.305111,-74.865337
40.305155,-74.865248
40.305159,-74.865231
40.305222,-74.865157
40.30523,-74.865144
40.305282,-74.865057
40.305294,-74.86505
40.305347,-74.864962
40.305353,-74.864949
40.305391,-74.864853
40.305399,-74.864838
40.30545,-74.864751
40.305465,-74.864743
40.30555,-74.864713
40.305566,-74.864699
40.305611,-74.864602
40.305618,-74.864588
40.305673,-74.864496
40.305679,-74.864469
40.30574,-74.864406
40.305755,-74.864401
40.305823,-74.864341
40.305839,-74.864328
40.305902,-74.864264
40.305917,-74.864257
40.305977,-74.864177
40.305979,-74.86416
40.305961,-74.864049
40.305964,-74.864034
40.306012,-74.863954
40.306027,-74.863947
40.306099,-74.863887
40.306101,-74.863878
40.306135,-74.863778
40.306147,-74.863761
40.306199,-74.863668
40.306209,-74.863652
40.306283,-74.863589
40.306295,-74.863584
40.306294,-74.863481
40.306296,-74.863463
40.30634,-74.863361
40.306344,-74.863347
40.306375,-74.863243
40.306381,-74.863228
40.306425,-74.863146
40.306433,-74.863131
40.30647,-74.863031
40.306479,-74.863018
40.30653,-74.862942
40.306534,-74.862913
40.306549,-74.862816
40.306547,-74.862794
40.306561,-74.862691
40.306567,-74.862648
40.306615,-74.862565
40.306621,-74.862552
40.306671,-74.862478
40.30668,-74.862462
40.30674,-74.862409
40.306756,-74.862395
40.306825,-74.862325
40.306834,-74.862312
40.30685,-74.862205
40.306844,-74.862189
40.306846,-74.862074
40.306856,-74.862059
40.306928,-74.862022
40.30694,-74.862012
40.307013,-74.861959
40.307021,-74.861952
40.307096,-74.861898
40.307107,-74.861899
40.30718,-74.861856
40.307201,-74.861849
40.307279,-74.861808
40.307293,-74.861803
40.307356,-74.861746
40.307368,-74.861732
40.307407,-74.861629
40.307411,-74.861622
40.307477,-74.861575
40.307493,-74.861564
40.307579,-74.861588
40.307593,-74.861568
40.307629,-74.861496
40.307643,-74.861468
40.307687,-74.861392
